date,title,user,views,recommends,unrecommends
2024-08-29 9:21,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"
				shra****
			",64,2,2
2024-08-29 9:19,참,"
				ddod****
			",68,0,1
2024-08-29 9:18,또 이러네,"
				kwon****
			",109,1,0
2024-08-29 9:18,역시는 역시다 국장 ㅋ ㅋ ㅋ ㅋ,"
				cbr2****
			",102,0,1
2024-08-29 9:18,ㅎ 운지한다,"
				rndv****
			",50,0,1
2024-08-29 9:18,거래량 터짐~^^,"
				wjd0****
			",189,1,0
2024-08-29 9:17,내리겠다,"
				four****
			",50,0,0
2024-08-29 9:12,오너가,"
				ot******
			",83,0,0
2024-08-29 9:12,장기추세 돌리는 현대차 할래,"
				98******
			",83,0,0
2024-08-29 9:09,현대차우 역시ㅋㅋㅋ,"
				sam7****
			",111,0,0
2024-08-29 9:08,ㅉ 힘 ㅈㄴ 약하네,"
				rndv****
			",58,0,1
2024-08-29 9:08,우선주 주식시장역대급소각에. 7%급등중 (2우b),"
				ju******
			",121,0,1
2024-08-29 9:07,한번에 4천몇백주 체결,"
				veni****
			",114,0,0
2024-08-29 9:02,"2우b 5%상승출발에, 외인깡매수, 기관 깡매도","
				ju******
			",126,0,1
2024-08-29 8:59,현대차로 오늘 집중하것네ㅋ,"
				kaja****
			",122,0,0
2024-08-29 8:56,현대차 리포트,"
				dd******
			",112,0,0
2024-08-29 8:49,29만 재트라이간다.,"
				98******
			",159,5,0
2024-08-29 8:48,어디서 구라를,"
				puon****
			",121,0,0
2024-08-29 8:44,해리스트레이드,"
				veni****
			",82,0,0
2024-08-29 8:37,★ 기아: 지금 선매수 해야하는 이유 3가지?,"
				wtlk****
			",257,7,1
2024-08-29 8:31,나 23.1.30일 부터 우선주 사야된다고 글?네...,"
				haek****
			",150,5,1
2024-08-29 8:22,시장이기는 종목 없다,"
				gimj****
			",231,6,3
2024-08-29 8:30,시장이기는 종목 없다,"
				to1t****
			",52,1,0
2024-08-29 8:20,"4조 자사주 소각,목표가 38만원 상향","
				du******
			",404,5,2
2024-08-29 8:24,기관 익절레포트 나온거에요?,"
				ju******
			",116,1,1
2024-08-29 8:14,나스닥도 이제 하락추세다 ㅋㅋ,"
				ky******
			",110,1,1
2024-08-29 8:02,국장매수금지사태,"
				pcme****
			",107,0,0
2024-08-29 7:52,오늘장대음봉 미국발악재,"
				ljw0****
			",418,6,9
2024-08-29 7:49,중국이나 미국이나,"
				wkd7****
			",121,1,0
2024-08-29 7:18,야들이지금장난치나?생선구이1마리15000원?!  삼겹살3키로4만원사믄식구들3번배터지게묵는다 ㅡ식구3 3끼135000원!,"
				zuak****
			",183,0,2
2024-08-29 7:25,[삭제된 게시물의 답글][삭제된 게시물의 답글]지금은?,"
				siol****
			",53,2,0
2024-08-29 7:25,[삭제된 게시물의 답글][삭제된 게시물의 답글][삭제된 게시물의 답글][삭제된 게시물의 답글][삭제된 게시물의 답글]여러분 우리는 일본 통치만 받앗다고 생각하십니까,"
				olop****
			",33,2,0
2024-08-29 6:47,하이브리드 최대실적,"
				jenn****
			",201,2,1
2024-08-29 6:39,모트렉스 삼현 주주다. 잘부탁한다,"
				hyun****
			",190,1,1
2024-08-29 6:09,매수세 몰린다,"
				smkf****
			",642,18,4
2024-08-29 1:23,18만 휸다이 가즈아,"
				blue****
			",749,1,9
2024-08-29 0:58,한국 K배터리의 현 주소와 정확한 평가,"
				rho1****
			",650,1,1
2024-08-29 0:01,박정희가 원흉이다,"
				love****
			",892,12,24
2024-08-28 23:47,금투세,"
				lcg6****
			",209,12,9
2024-08-28 23:20,오늘 gv70 와이프꺼 주문넣음,"
				kimy****
			",431,6,5
2024-08-28 22:04,20년주식하믄서 현대주식첨삼,"
				hans****
			",672,12,2
2024-08-28 21:27,일제강점기 우리나라 사람 국적은 대한민국!,"
				miss****
			",221,1,5
2024-08-28 22:30,일제강점기 우리나라 사람 국적은 대한민국!,"
				chac****
			",81,2,3
2024-08-28 21:17,증권사 결제불이행 무차입공매도,"
				tr******
			",202,4,1
2024-08-28 21:02,태풍 산산의 영향으로 도요타 공장가동중단.,"
				rlae****
			",852,18,2
2024-08-28 20:49,현대차 지난 1년간 외인지분 증가,"
				quad****
			",599,9,1
2024-08-28 20:40,하이브리드에 집중,"
				jenn****
			",180,1,1
2024-08-28 20:25,이래갈걸 왜,"
				th******
			",527,1,1
2024-08-28 20:01,그렇지.. 현대자동차가 바이오 밧데리 회사 밑이 뭐냐,"
				opec****
			",334,3,1
2024-08-28 19:49,인도 ipo,"
				sd******
			",265,5,1
2024-08-28 19:16,하이브리드 차체부품 PER1배 기업,"
				dlck****
			",353,2,2
2024-08-28 19:11,글로벌 스탠다드는 현기차에는 없다,"
				wr******
			",306,4,11
2024-08-28 21:18,니네 홍콜라  말씀이시다.,"
				miss****
			",23,1,0
2024-08-28 18:53,"우선주 3개시총합이 12조인데, 4조원자사주소각을 우선주중심으로 한다고??","
				ju******
			",1068,6,15
2024-08-28 18:47,디지고 싶냐?,"
				hyt0****
			",202,2,1
2024-08-28 18:34,금투세 폐지가 부자감세다?,"
				robe****
			",285,16,3
2024-08-28 18:33,배당금,"
				to1t****
			",1709,1,17
2024-08-28 18:55,[삭제된 게시물의 답글]일제시대 문재인애비 흥남시 농업계장도 일본국적이었다,"
				buba****
			",82,11,1
2024-08-28 21:21,[삭제된 게시물의 답글]맞니네 홍콜라 홍준표,"
				miss****
			",15,0,0
2024-08-28 20:23,[삭제된 게시물의 답글]여기 주식방은 왜,"
				miss****
			",25,1,1
2024-08-28 20:21,[삭제된 게시물의 답글]일본 정부도 조선인(대한국민)을,"
				miss****
			",42,2,0
2024-08-28 18:19,9단 하브 연비 20km 개발하면,"
				dks1****
			",326,1,0
2024-08-28 18:15,어째  쌔~~허네요.,"
				kake****
			",430,3,3
2024-08-28 18:15,"오늘 밸류업 공시는 현대차에게 좋지만, 우선주에게는 더 좋네요.","
				try_****
			",1272,19,3
2024-08-28 18:02,최저배당보장,"
				chun****
			",341,4,0
2024-08-28 17:58,CBDC 고도화 10월,"
				hr22****
			",204,1,0
2024-08-28 17:42,김해영이라!얼굴갑하는한국인최태원동거녀라고노소영이?을땐가정파괴버미지20억을주란말도안혔는데송금?야가돈자랑?그거묵고떠러져라?,"
				zuak****
			",256,3,5
2024-08-28 17:41,자사주 소각은 좋으나 이왕이면 자사주 매입도,"
				ms10****
			",848,1,4
2024-08-28 17:32,내일장안좋으면,"
				sors****
			",283,1,0
2024-08-28 17:13,현대차가,"
				sors****
			",334,9,3
2024-08-28 17:00,배당말없었나여~,"
				viva****
			",1116,1,5
2024-08-28 17:00,◆◆◆◆◆판사의 초비참한 결말◆◆◆◆◆,"
				cold****
			",260,0,3
2024-08-28 16:57,소각,"
				lcg6****
			",306,4,5
2024-08-28 16:57,인도법인 ipo 현금 활용계획은 원모어띵,"
				happ****
			",512,12,1
2024-08-28 16:51,통큰남자,"
				owll****
			",367,7,1
2024-08-28 16:51,28,"
				nam9****
			",684,1,1
2024-08-28 16:48,향후 10년이상은 거주의 질이 결정함,"
				jay0****
			",243,1,1
2024-08-28 16:44,아무데나 판사와 검사에게 너 범인이지 라고 말해라,"
				cold****
			",134,0,3
2024-08-28 16:43,"주주환원율 35%, 인도 IPO와 별개라네","
				uihy****
			",807,23,0
2024-08-28 16:29,현대차 투자의 매력은 계속 증대되네요,"
				whaw****
			",918,19,0
2024-08-28 16:28,이렇게끝나갈무렵,"
				ehgu****
			",349,1,2
2024-08-28 16:18,연기금이... 고수라고?? 펙트체크 (가장수익높은구간 찍어서 낸기사들말고?),"
				ju******
			",258,6,4
2024-08-28 16:12,일단은   273000 원까지,"
				th******
			",235,3,1
2024-08-28 16:10,5초준다!!,"
				skku****
			",390,0,2
2024-08-28 16:07,미국 엔디비아실적,"
				to1t****
			",666,3,7
2024-08-28 16:05,"대단하다, 현대차","
				smkf****
			",559,13,1
2024-08-28 16:00,오늘,"
				moby****
			",344,4,4
2024-08-28 15:58,오늘 공시내용,"
				taxc****
			",1243,0,1
2024-08-28 15:49,"분기배당 2,500원, 연 최소 1만원 배당 보장, 자사주 매입 4조원","
				uihy****
			",1380,37,0
2024-08-28 15:48,"4조원 자사주 매입,배당 1만원 대박","
				du******
			",799,17,0
2024-08-28 15:47,9월 34만원 나만 보이는가?,"
				ye******
			",438,6,0
2024-08-28 15:47,배당금만받아도걱정없겟노ㅋㅋ,"
				ailo****
			",320,8,1
2024-08-28 15:43,크아  현대구루마,"
				th******
			",124,1,0
2024-08-28 15:39,"기관, 외국인 순매수","
				du******
			",171,3,2
2024-08-28 15:38,국장 최고의 종목,"
				kol1****
			",181,10,0
2024-08-28 15:37,지금 얼마를사든 배당금이 한주당 최소 만원ㅋ,"
				sors****
			",620,8,3
2024-08-28 15:37,9월말 75만원 나만 보이냐?,"
				sayd****
			",399,9,5
2024-08-28 15:39,9월말 75만원 나만 보이냐?,"
				mogc****
			",79,3,1
2024-08-28 15:35,오늘 기분좋아서,"
				pjw3****
			",333,4,1
2024-08-28 15:34,야,"
				puon****
			",106,0,0
2024-08-28 15:34,ㅋㅋ,"
				hans****
			",102,1,2
2024-08-28 15:37,ㅋㅋ,"
				kwon****
			",29,0,0
2024-08-28 15:33,BB ,"
				sphn****
			",76,0,0
2024-08-28 15:32,우선주 보유자 기사 똑바로 읽어보셈 (우선주 디스카운트),"
				ju******
			",597,4,1
2024-08-28 15:31,낼 60돌파하면 겜오버 전고점 트라이,"
				98******
			",157,1,3
2024-08-28 15:30,내일 26층만,"
				whaa****
			",293,2,2
2024-08-28 15:29,정의선은 신이다,"
				denn****
			",233,9,1
2024-08-28 15:29,"우, 2우B, 3우B 품귀","
				cha_****
			",271,3,0
2024-08-28 15:30,"우, 2우B, 3우B 품귀","
				iglo****
			",124,2,0
2024-08-28 15:29,자동차주 랠리나오겠네,"
				98******
			",156,2,1
2024-08-28 15:39,[삭제된 게시물의 답글]헐 120조 투자!! 헐~ 당연히 해외로 투자하겠지..ㅋㅋ,"
				hee6****
			",37,1,0
2024-08-28 15:23,2우b   jp모건 ㅋㅋㅋㅋ,"
				ju******
			",388,3,1
2024-08-28 15:20,으이구 종배해라 주린이들아,"
				liza****
			",207,2,4
2024-08-28 15:19,우선 주 대박이네,"
				swit****
			",275,3,1
2024-08-28 15:19,"기관, 외국인 매수전환","
				uihy****
			",125,0,1
2024-08-28 15:18,특별배당은 왜 갑자기 주는거임?,"
				rndv****
			",366,0,1
2024-08-28 15:18,"2025-2027 - TSR 35%+ / ROE 목표 지향  주당 최소배당금 KRW 10,000 등","
				buba****
			",163,0,1
2024-08-28 15:16,대외비,"
				kd******
			",86,0,0
2024-08-28 15:15,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"
				kcac****
			",69,0,1
2024-08-28 15:14,현대차 통크네 ㅎㅎ,"
				ks******
			",251,9,1
2024-08-28 15:14,초대박,"
				snke****
			",133,0,2
2024-08-28 15:14,상한가 가야지 120조인디 장난 똥때리누~,"
				kaja****
			",106,1,2
2024-08-28 15:12,만기전 자알 먹고 갑니다,"
				tl******
			",93,0,2
2024-08-28 15:12,의심하지 않을께요  제발,"
				ejsw****
			",181,0,4
2024-08-28 15:12,"분기배당 2500상향, 우선주 관련","
				ju******
			",787,11,2
2024-08-28 15:12,와우,"
				five****
			",67,2,0
2024-08-28 15:12,이야 현다이가 단 몇분만에 폭등,"
				kims****
			",103,1,2
2024-08-28 15:11,근데 뭔가,"
				soll****
			",111,2,1
2024-08-28 15:11,247에 매수해서,"
				cbw0****
			",98,0,1
2024-08-28 15:10,ㅋㅋ 우선주가 대박인데,"
				try_****
			",166,3,0
2024-08-28 15:09,시총 3위 가야지 ㅋㅋ,"
				opec****
			",78,1,0
2024-08-28 15:09,전고점 돌파각,"
				98******
			",105,1,1
2024-08-28 15:09,캬,"
				puon****
			",60,1,2
2024-08-28 15:09,"[실시간 인베] 분기배당금 2,500원으로 상향하네","
				uihy****
			",594,16,0
2024-08-28 15:08,하이브리드 대박,"
				ji******
			",86,0,0
2024-08-28 15:08,갓의선!!!!!!!!!!!!!!!!!!!!주주들위해서 화이팅!!!,"
				ailo****
			",163,6,1
2024-08-28 15:08,잘먹고 갑니다 성투하세요 ㅋ ㅋ ,"
				cbr2****
			",108,2,4
2024-08-28 15:07,배당,"
				kbhf****
			",186,0,1
2024-08-28 15:07,계획은 확정이 아니다 ㅋㅋㅋ,"
				shaw****
			",326,1,6
2024-08-28 15:07,3년간 4조원 자사주 매입 대박이네,"
				du******
			",587,19,2
2024-08-28 15:06,배당 뭐냐,"
				ejsw****
			",187,0,0
2024-08-28 15:06,탈출,"
				choi****
			",89,0,0
2024-08-28 15:06,양궁선수들 포상금은 ,"
				ji******
			",65,0,0
2024-08-28 15:06,10조 넘는 대형주 중에 단타자리 제일 잘 만들어주는 것 같네.ㅋㅋ,"
				hu87****
			",97,0,1
2024-08-28 15:05,머선 129?,"
				oh******
			",97,5,1
2024-08-28 15:05,가즈아!!,"
				ic******
			",54,1,1
2024-08-28 15:04,엄청나네 대한민국 시총1위도 가능,"
				mari****
			",353,7,2
2024-08-28 15:04,"중, 장기적 엄청난?","
				koh2****
			",519,7,1
2024-08-28 15:03,갑자기,"
				kk******
			",170,0,0
2024-08-28 15:02,TSR이 뭐임?무식해서 ㅋ,"
				moon****
			",851,0,0
2024-08-28 15:01,왜 갑자기 오르는건가요?,"
				cjc7****
			",833,1,0
2024-08-28 15:01,주당 만원 가즈아,"
				tj******
			",154,0,0
2024-08-28 15:00,공시 이거머냐,"
				ju******
			",1384,6,4
2024-08-28 15:00,자사주 4조 배당 만원,"
				in******
			",635,12,1
2024-08-28 14:59,25년부터 배당+자사주매입소각 35%에다가 추가 주주환원 추진,"
				tobe****
			",827,2,2
2024-08-28 14:58,전자공시 첨부파일 확인요,"
				in******
			",173,0,0
2024-08-28 14:57,대박이네 ㅋ ㅋ,"
				cbr2****
			",222,1,3
2024-08-28 14:57,대박 3년간 4조. 35%,"
				tobe****
			",720,5,1
2024-08-28 14:57,공시,"
				chon****
			",752,14,1
2024-08-28 14:56,떳따,"
				wone****
			",103,0,1
2024-08-28 14:56,가자 날라가장~~~,"
				in******
			",107,0,0
2024-08-28 14:56,공시떳다.,"
				tobe****
			",492,0,1
2024-08-28 14:52,현대차  '2024 CEO Investor Day' 를 기대합니다.,"
				bigl****
			",153,5,0
2024-08-28 14:44,웃기고있네 ,"
				kwon****
			",92,1,0
2024-08-28 14:42,보합간다... 아니다 파랭이로 간다,"
				wone****
			",66,4,1
2024-08-28 14:35,인간적으로 상한가 2번만찍어보자,"
				kwon****
			",82,1,1
2024-08-28 14:30,상속세 깍아주는 빅딜 ,"
				mhka****
			",238,3,1
2024-08-28 14:27,움직이는거 보니 정보샜네,"
				oris****
			",347,4,2
2024-08-28 14:26,정의선 못 믿는 사람들 없지?,"
				no******
			",119,10,3
2024-08-28 14:26,2우b 신한 ㅋㅋㅋㅋㅋㅋㅋㅋ,"
				ju******
			",189,1,1
2024-08-28 14:25,싼다? 누가 장난치냐~,"
				kaja****
			",152,2,0
2024-08-28 14:23,현대차그룹은 그래도 소액주주를 생각한다,"
				in******
			",218,7,1
2024-08-28 14:22,갑자기?,"
				kaja****
			",108,1,0
2024-08-28 14:20,뉴스 샌거 같다,"
				mhka****
			",455,7,0
2024-08-28 14:20,애들아 자사주 매입,"
				bena****
			",220,2,2
2024-08-28 14:17,왓떠뻑 !!인베스타,"
				oh******
			",113,1,4
2024-08-28 14:14,하이브리드 대세,"
				jenn****
			",65,1,0
2024-08-28 14:05,자사주 매입,"
				bena****
			",413,2,5
2024-08-28 14:01,뉴스에 팔아라,"
				in******
			",251,2,2
2024-08-28 13:51,이정도 빠진걸,"
				sk******
			",81,1,1
2024-08-28 13:43,개ㅣ미드라 매도하라,"
				bena****
			",79,1,3
2024-08-28 13:38,낼부터는 인베스트데이 기대감상실로 빠진다,"
				ajk2****
			",204,4,3
2024-08-28 13:30,외국기관놈들팔았으니 오르겠구나^^,"
				gues****
			",86,0,2
2024-08-28 13:28,어처구니가,"
				ajk2****
			",99,3,1
2024-08-28 13:25,1시반 폭등 준비!,"
				cbr2****
			",65,1,3
2024-08-28 13:15,◆◆◆대출사기 이란 다시 고발◆◆◆,"
				cold****
			",52,0,1
2024-08-28 13:04,주주환원,"
				to1t****
			",265,6,2
2024-08-28 13:03,어차피 하락입니다.,"
				moon****
			",104,5,3
2024-08-28 13:00,◆◆◆◆◆정국 해법◆◆◆◆◆,"
				cold****
			",50,1,2
2024-08-28 12:55,기관의 익절러시 통했다. 인베스트데이 발표전 물량처리,"
				ju******
			",128,2,2
2024-08-28 12:52,3시에 발표하는데,"
				swit****
			",172,3,3
2024-08-28 12:48,삼성동 건물도 못지어내겠네;;,"
				mj******
			",89,1,1
2024-08-28 12:45,발표 준비하면서 피피티보고 ,"
				mhka****
			",122,1,3
2024-08-28 12:40,오늘 올라가면 큰일 나는가?,"
				cbr2****
			",82,0,3
2024-08-28 12:37,몇 시에 하는데,"
				swit****
			",330,3,2
2024-08-28 12:38,몇 시에 하는데,"
				tira****
			",68,2,1
2024-08-28 12:39,몇 시에 하는데,"
				swit****
			",55,2,0
2024-08-28 12:24,정의선이 일론머스크냐? 트윗하게,"
				ju******
			",177,5,2
2024-08-28 12:24,주주환원이고,"
				ybyb****
			",114,1,2
2024-08-28 11:53,느낌 싸하네,"
				skst****
			",163,3,2
2024-08-28 11:29,27일,"
				kd******
			",147,0,3
2024-08-28 11:21,무차입공매도 한국거래소 사기집단,"
				tr******
			",99,6,1
2024-08-28 11:16,유한양행으로,"
				ybyb****
			",112,2,4
2024-08-28 11:10,금투세 대단하지? 미장이 오르던 내리던 국장은 내린다,"
				ju******
			",233,5,3
2024-08-28 11:00,매수자들,"
				sk******
			",152,2,3
2024-08-28 10:54,지금도 늦지않았다,"
				ybyb****
			",120,2,2
2024-08-28 10:53,밸류업안하는 현대차~,"
				viva****
			",167,2,2
2024-08-28 10:48,[삭제된 게시물의 답글]폭등 예감,"
				to1t****
			",80,3,7
2024-08-28 10:37,찬티,"
				puon****
			",187,3,8
2024-08-28 10:26,9월,"
				kd******
			",188,2,2
2024-08-28 10:18,cid 뻔한 얘기로 2차전지만 좋은일 시켰음,"
				ajk2****
			",261,3,4
2024-08-28 10:17,여기 찬티들은 바보인 이유,"
				koko****
			",233,6,9
2024-08-28 10:10,벨류업 장례식,"
				we******
			",315,6,2
2024-08-28 9:52,주주환원,"
				kd******
			",418,4,2
2024-08-28 9:48,일봉차트 모양을봐라,"
				sk******
			",235,2,4
2024-08-28 9:42,진즉에 좋은소식,"
				uigr****
			",333,7,3
2024-08-28 9:26,하이브리드 대세,"
				jenn****
			",160,2,1
2024-08-28 9:25,오늘 자사주 하던 안 하던 지금 주가는 저평가,"
				dado****
			",314,1,2
2024-08-28 9:17,"현대차 주가 2014년도 4월1일 종가 25,1500원 입니다.","
				j714****
			",335,5,2
2024-08-28 9:13,매년 1조냐 매년 1조 5000억이냐,"
				tobe****
			",169,3,1
2024-08-28 9:10,팔아서,"
				ybyb****
			",133,3,5
2024-08-28 9:10,20년전에도 20초반 이였는데  그때보다  영익이,"
				kk55****
			",250,3,1
2024-08-28 9:15,20년전에도 20초반 이였는데  그때보다  영익이,"
				j714****
			",49,1,1
2024-08-28 9:08,신한이 매도치는거 어디서 확인합니까?,"
				oh******
			",108,2,0
2024-08-28 9:08,흉기차의 한계,"
				puon****
			",142,2,1
2024-08-28 9:02,신한슨상님 화이팅! 나락으로 보내주세요,"
				ju******
			",87,2,1
2024-08-28 8:48,통했다 기관의 인베스트데이 익절레포트,"
				ju******
			",253,0,2
2024-08-28 8:47,인베스트 데이  몇시에 하나요(내용무),"
				idso****
			",435,3,0
2024-08-28 8:39,전기차 밧데리 바꿔라,"
				wlsd****
			",108,1,0
2024-08-28 8:12,이번에 통크게 발표할듯,"
				uihy****
			",235,6,0
2024-08-28 8:07,기대라는 희망을 날려버린 사기국장,"
				pcme****
			",141,2,0
